"module","node_id","layer_id","flow","type","species","size_of_module"
1,84,3,4.14778e-05,"pollinator","Chironomidae_sp.",89
1,8,4,0.0105225,"plant","Euphorbia.lamarckii",89
1,127,3,0.00013468,"pollinator","Fannia_sp.",89
1,205,4,9.08824e-05,"pollinator","Scymnus_canariensis",89
1,199,3,0.000493826,"pollinator","Sarcophagidae_sp._8",89
1,79,3,4.14778e-05,"pollinator","Ceratogoponidae_sp.",89
1,8,3,0.0110087,"plant","Euphorbia.lamarckii",89
1,94,2,5.72558e-05,"pollinator","Coccinella_miranda",89
1,35,3,4.48933e-05,"pollinator","Agromyzidae?_sp._2",89
1,157,3,8.09961e-05,"pollinator","Mordellistena_cf._canariensis",89
1,219,5,0.000445634,"pollinator","Thaumatomyia_notata",89
1,96,5,0.00127879,"pollinator","Colletes_dimidiatus",89
1,161,5,0.000196737,"pollinator","Mycetophilidae_sp._1",89
1,101,2,5.75169e-05,"pollinator","Curculionidae_sp.",89
1,75,1,0.00302108,"pollinator","Camponotus_feae",89
1,93,5,9.83683e-05,"pollinator","Chrysomya_albiceps",89
1,27,5,0.00860674,"plant","Periploca.laevigata",89
1,158,2,0.00108561,"pollinator","Musca_domestica",89
1,180,3,0.000242988,"pollinator","Phyto_discrepans",89
1,36,3,0.000210343,"pollinator","Agromyzidae_sp._1",89
1,129,3,4.48933e-05,"pollinator","Geometridae_sp.",89
1,25,3,0.000354494,"plant","Neochamaelea.pulverulenta",89
1,31,5,0.00154819,"plant","Rubia.fruticosa",89
1,186,4,9.1104e-05,"pollinator","Platypalpus_sp._1",89
1,31,3,0.00230945,"plant","Rubia.fruticosa",89
1,187,3,8.09961e-05,"pollinator","Platypalpus_sp._2",89
1,216,3,4.14778e-05,"pollinator","Tethina_marmorata",89
1,112,5,9.83683e-05,"pollinator","Empis_sp._1",89
1,85,5,0.000382305,"pollinator","Chironomidae_sp._1",89
1,111,5,8.35518e-05,"pollinator","Empididae_sp._1",89
1,165,4,0.000259217,"pollinator","Nyctia_lugubris",89
1,105,5,8.52238e-05,"pollinator","Delia_flavibasis",89
1,31,2,0.00473757,"plant","Rubia.fruticosa",89
1,5,3,7.08987e-05,"plant","Ceropegia.fusca",89
1,122,4,9.1104e-05,"pollinator","Eupelmus_testaceiventris",89
1,90,5,8.52238e-05,"pollinator","Chloropidae_sp._4",89
1,6,3,0.0114615,"plant","Euphorbia.balsamifera..f.",89
1,56,2,5.75169e-05,"pollinator","Atherigona_varia",89
1,197,3,0.000314253,"pollinator","Sarcophagidae_sp._5",89
1,125,4,0.000111339,"pollinator","Exetastes_segmentarius",89
1,68,3,8.09961e-05,"pollinator","Blaesoxipha_sp._1",89
1,33,5,6.80938e-05,"plant","Satureja.kuegleri",89
1,199,4,0.000498198,"pollinator","Sarcophagidae_sp._8",89
1,145,3,8.09961e-05,"pollinator","Macrocoma_splendens",89
1,60,5,9.83683e-05,"pollinator","Attalus_crispus",89
1,94,3,4.48933e-05,"pollinator","Coccinella_miranda",89
1,50,4,0.00181885,"pollinator","Aprostocetus_occidentalis",89
1,51,3,8.09961e-05,"pollinator","Aprostocetus_sp._2",89
1,149,4,0.000181765,"pollinator","Megaselia_sp._1",89
1,53,4,9.1104e-05,"pollinator","Araneidae_sp._1",89
1,6,5,0.00715859,"plant","Euphorbia.balsamifera..f.",89
1,27,4,0.0108862,"plant","Periploca.laevigata",89
1,143,5,9.83683e-05,"pollinator","Linnaemyia_soror",89
1,75,4,0.037889,"pollinator","Camponotus_feae",89
1,179,3,8.97866e-05,"pollinator","Physiphora_alceae",89
1,6,4,0.0116523,"plant","Euphorbia.balsamifera..f.",89
1,176,5,9.83683e-05,"pollinator","Perilampus_sp._2",89
1,174,4,0.000433737,"pollinator","Paratrechina_longicornis",89
1,50,3,0.000478266,"pollinator","Aprostocetus_occidentalis",89
1,146,2,5.72558e-05,"pollinator","Macroglossum_stellatarum",89
1,83,2,5.75169e-05,"pollinator","Chetogena_acuminata",89
1,160,5,0.000837435,"pollinator","Myathropa_florea",89
1,31,4,0.00398104,"plant","Rubia.fruticosa",89
1,213,5,9.83683e-05,"pollinator","Syritta_pipiens",89
1,150,3,0.000305604,"pollinator","Megaselia_sp._2",89
1,204,4,0.000452254,"pollinator","Sciaridae_sp._1",89
1,75,5,0.0418533,"pollinator","Camponotus_feae",89
1,204,3,0.000507266,"pollinator","Sciaridae_sp._1",89
1,79,5,0.000196737,"pollinator","Ceratogoponidae_sp.",89
1,80,5,9.83683e-05,"pollinator","Ceratogoponidae_sp._2",89
1,121,4,0.000147878,"pollinator","Eupelmus_sp.",89
1,200,5,9.83683e-05,"pollinator","Scaeva_albomaculata",89
1,6,2,0.0111921,"plant","Euphorbia.balsamifera..f.",89
1,92,3,4.48933e-05,"pollinator","Chloropidae_sp._6",89
1,54,4,0.000147878,"pollinator","Araneidae_sp._2",89
1,148,3,8.09961e-05,"pollinator","Megachile_canariensis",89
1,184,2,0.000573592,"pollinator","Plagiolepis_sp._2",89
1,174,5,9.83683e-05,"pollinator","Paratrechina_longicornis",89
1,75,3,0.0460377,"pollinator","Camponotus_feae",89
1,27,3,0.0174532,"plant","Periploca.laevigata",89
1,75,2,0.0307978,"pollinator","Camponotus_feae",89
1,185,3,0.000124434,"pollinator","Platypalpus_sp.",89
1,107,5,0.000280288,"pollinator","Dilophus_hiemalis",89
1,8,5,0.0235917,"plant","Euphorbia.lamarckii",89
1,158,3,0.00100712,"pollinator","Musca_domestica",89
1,203,5,9.83683e-05,"pollinator","Sciaridae_sp.",89
1,212,3,0.000287882,"pollinator","Synthesomyia_nudiseta",89
1,184,3,0.00357986,"pollinator","Plagiolepis_sp._2",89
1,158,4,0.00054239,"pollinator","Musca_domestica",89
2,193,5,8.72001e-05,"pollinator","Rondania_insularis",54
2,155,3,4.29545e-05,"pollinator","Minotetrastichus_sp.",54
2,225,5,0.0107088,"pollinator","Thysanoptera_sp._1",54
2,64,3,4.29545e-05,"pollinator","Attalus_ruficollis",54
2,7,4,0.021799,"plant","Euphorbia.balsamifera..m.",54
2,207,3,4.29545e-05,"pollinator","Sibinia_sericea",54
2,86,3,4.29545e-05,"pollinator","Chloropidae_sp.",54
2,119,4,0.00476375,"pollinator","Eumerus_latitarsis",54
2,225,3,0.0118604,"pollinator","Thysanoptera_sp._1",54
2,165,1,5.72745e-05,"pollinator","Nyctia_lugubris",54
2,7,3,0.0253807,"plant","Euphorbia.balsamifera..m.",54
2,90,4,8.0545e-05,"pollinator","Chloropidae_sp._4",54
2,195,5,8.72001e-05,"pollinator","Sarcophagidae_sp._3",54
2,119,3,0.00285597,"pollinator","Eumerus_latitarsis",54
2,119,5,0.00156821,"pollinator","Eumerus_latitarsis",54
2,172,4,8.0545e-05,"pollinator","Oxyopes_kraepelinorum",54
2,48,1,0.000821608,"pollinator","Aphthona_wachnitzae",54
2,76,1,5.72745e-05,"pollinator","Cecidomyiidae_sp.",54
2,215,1,5.72745e-05,"pollinator","Tachyagetes_aemulans",54
2,206,2,0.000103548,"pollinator","Sepsis_sp.",54
2,89,5,0.000541889,"pollinator","Chloropidae_sp._3",54
2,45,2,4.60311e-05,"pollinator","Andrena_wollastoni",54
2,154,1,5.72745e-05,"pollinator","Milichiidae_sp.",54
2,66,1,0.00212973,"pollinator","Aulacoderus_canariensis",54
2,7,2,0.0217738,"plant","Euphorbia.balsamifera..m.",54
2,77,5,8.72001e-05,"pollinator","Cecydomyiidae_sp.",54
2,167,3,8.59091e-05,"pollinator","Oscinella_sp._2",54
2,41,4,0.000724905,"pollinator","Anaspis_cf._canariensis",54
2,225,4,0.0119252,"pollinator","Thysanoptera_sp._1",54
2,210,2,4.60311e-05,"pollinator","Stenoselma_sp.",54
2,7,1,0.0262482,"plant","Euphorbia.balsamifera..m.",54
2,100,1,0.000171823,"pollinator","Cryptocephalus_nubigena",54
2,194,1,0.000114549,"pollinator","Sapromyza_sp.",54
2,32,4,0.000186039,"plant","Salvia.aegyptiaca",54
2,7,5,0.0210371,"plant","Euphorbia.balsamifera..m.",54
2,63,3,0.000117875,"pollinator","Attalus_pallipes",54
2,55,1,0.000171823,"pollinator","Asteia_caesia",54
2,62,1,0.00184564,"pollinator","Attalus_olivensis",54
2,217,1,5.72745e-05,"pollinator","Tethinidae_sp._3",54
2,99,5,0.000172424,"pollinator","Cryptocephalus_nitidicollis",54
2,177,1,5.72745e-05,"pollinator","Phalacrus_coruscus",54
2,67,3,0.000171818,"pollinator","Bassus_sp.",54
2,225,1,0.0102811,"pollinator","Thysanoptera_sp._1",54
2,70,3,8.59091e-05,"pollinator","Bracon_sp.",54
2,111,4,0.000241635,"pollinator","Empididae_sp._1",54
2,147,3,0.00016083,"pollinator","Malthinus_mutabilis",54
2,201,1,5.72745e-05,"pollinator","Scaptomyza_sp._2",54
2,186,1,5.72745e-05,"pollinator","Platypalpus_sp._1",54
2,181,1,5.72745e-05,"pollinator","Phyto_nigrobarbata",54
2,97,3,4.29545e-05,"pollinator","Crematogaster_alluaudi",54
2,225,2,0.0138409,"pollinator","Thysanoptera_sp._1",54
2,224,4,0.00334772,"pollinator","Thyridanthrax_indigenus",54
2,98,3,4.29545e-05,"pollinator","Cryptocephalus_gounellei",54
2,120,3,0.000505629,"pollinator","Eumerus_nivariae",54
3,59,1,0.000140193,"pollinator","Attalus_chrysanthemi",37
3,190,1,0.00112154,"pollinator","Pteromalus_sp._2",37
3,42,1,0.000280386,"pollinator","Anaspis_cf._eversi",37
3,103,1,0.000841158,"pollinator","Dasytes_lanzarotensis",37
3,130,1,0.000140193,"pollinator","Geometridae_sp._2",37
3,58,3,0.000483725,"pollinator","Attagenus_wollastoni",37
3,203,3,0.000644991,"pollinator","Sciaridae_sp.",37
3,173,1,0.000140193,"pollinator","Paragus_tibialis",37
3,78,1,0.000140193,"pollinator","Cephalodromia_sp.",37
3,15,4,0.0128696,"plant","Launaea.arborescens",37
3,57,1,0.000140193,"pollinator","Attagenus_abbreviatus",37
3,170,4,0.000894479,"pollinator","Osmia_latreillei",37
3,58,2,0.000704894,"pollinator","Attagenus_wollastoni",37
3,182,4,0.000532713,"pollinator","Pieris_rapae",37
3,232,2,0.000165785,"pollinator","Tropinota_squalida",37
3,230,3,0.000369903,"pollinator","Torymoides_lindbergi",37
3,15,3,0.00923882,"plant","Launaea.arborescens",37
3,170,2,0.00102882,"pollinator","Osmia_latreillei",37
3,203,1,0.00221152,"pollinator","Sciaridae_sp.",37
3,106,1,0.000420579,"pollinator","Diglyphus_chabrias",37
3,82,1,0.000420579,"pollinator","Chalicodoma_sicula",37
3,121,3,0.000123301,"pollinator","Eupelmus_sp.",37
3,72,1,0.000560772,"pollinator","Campiglossa_martii",37
3,144,1,0.00166266,"pollinator","Lucilia_sericata",37
3,188,1,0.000140193,"pollinator","Proconura_sp._2",37
3,108,2,0.000434286,"pollinator","Dinarmoides_spilopterus",37
3,108,3,0.000364241,"pollinator","Dinarmoides_spilopterus",37
3,182,2,0.000841662,"pollinator","Pieris_rapae",37
3,198,1,0.000280386,"pollinator","Sarcophagidae_sp._6",37
3,124,1,0.000140193,"pollinator","Eurytoma_sp._2",37
3,15,2,0.0121399,"plant","Launaea.arborescens",37
3,37,2,0.000165785,"pollinator","Alliophleps_elliptica",37
3,81,3,0.000166255,"pollinator","Chalicodoma_canescens",37
3,123,3,0.000246602,"pollinator","Eurytoma_sp._1",37
3,61,2,0.00285758,"pollinator","Attalus_obscurus",37
3,133,4,0.000140129,"pollinator","Halictus_fulvipes",37
3,15,1,0.0184461,"plant","Launaea.arborescens",37
4,47,4,0.000258353,"pollinator","Anthophora_orotavae",14
4,200,4,0.000516706,"pollinator","Scaeva_albomaculata",14
4,10,3,0.00521496,"plant","Fagonia.albiflora",14
4,91,3,0.000210992,"pollinator","Chloropidae_sp._5",14
4,10,4,0.00325892,"plant","Fagonia.albiflora",14
4,226,2,0.00700748,"pollinator","Thysanoptera_sp._2",14
4,24,3,0.00177646,"plant","Nauplius.aquaticus",14
4,226,3,0.0107185,"pollinator","Thysanoptera_sp._2",14
4,12,1,0.00346183,"plant","Helianthemum.canariensis",14
4,123,1,0.000228107,"pollinator","Eurytoma_sp._1",14
4,226,4,0.00755866,"pollinator","Thysanoptera_sp._2",14
4,12,3,0.00106021,"plant","Helianthemum.canariensis",14
4,226,1,0.00584496,"pollinator","Thysanoptera_sp._2",14
4,10,2,0.00530511,"plant","Fagonia.albiflora",14
5,18,3,0.00259947,"plant","Lavendula.multifida",23
5,39,3,0.00209051,"pollinator","Amegilla_quadrifasciata",23
5,47,3,0.000762936,"pollinator","Anthophora_orotavae",23
5,39,4,0.00188884,"pollinator","Amegilla_quadrifasciata",23
5,209,3,0.000142572,"pollinator","Sphaeniscus_filiolus",23
5,47,2,0.00039323,"pollinator","Anthophora_orotavae",23
5,142,1,0.00105876,"pollinator","Leptochilus_fortunatus",23
5,17,2,0.000774749,"plant","Lavendula.minutolii",23
5,16,3,0.00110504,"plant","Lavendula.buchii",23
5,46,1,0.00438893,"pollinator","Anthophora_alluaudi",23
5,228,1,0.000229641,"pollinator","Thysanoptera_sp._4",23
5,39,2,0.00159868,"pollinator","Amegilla_quadrifasciata",23
5,68,4,0.000712765,"pollinator","Blaesoxipha_sp._1",23
5,109,1,0.000878977,"pollinator","Dischistus_atlanticus",23
5,46,2,0.00357895,"pollinator","Anthophora_alluaudi",23
5,46,3,0.00320856,"pollinator","Anthophora_alluaudi",23
5,23,4,0.00377291,"plant","Lycium.intricatum",23
5,38,3,0.000109048,"pollinator","Amegilla_canifrons",23
5,211,3,0.000142572,"pollinator","Stomorhina_lunata",23
5,23,1,0.00813387,"plant","Lycium.intricatum",23
5,18,4,0.000454456,"plant","Lavendula.multifida",23
5,23,3,0.00526139,"plant","Lycium.intricatum",23
5,23,2,0.00792404,"plant","Lycium.intricatum",23
6,183,4,0.0115714,"pollinator","Plagiolepis_schmitzii",6
6,159,1,5.13955e-05,"pollinator","Musca_osiris",6
6,52,1,5.13955e-05,"pollinator","Araneae_sp._1",6
6,183,1,0.018809,"pollinator","Plagiolepis_schmitzii",6
6,6,1,0.00945959,"plant","Euphorbia.balsamifera..f.",6
6,68,1,0.000205582,"pollinator","Blaesoxipha_sp._1",6
7,1,3,0.0163526,"plant","Argyranthemum.frutescens",26
7,1,4,0.0117337,"plant","Argyranthemum.frutescens",26
7,144,4,0.000649438,"pollinator","Lucilia_sericata",26
7,93,4,0.000216061,"pollinator","Chrysomya_albiceps",26
7,113,3,0.000103448,"pollinator","Eristalinus_aeneus",26
7,71,4,0.00123686,"pollinator","Bruchidius_wollastoni",26
7,192,3,0.000310344,"pollinator","Pteromalus_sp._4",26
7,4,3,0.000310054,"plant","Ceropegia.dichotoma",26
7,202,3,0.000148341,"pollinator","Scenopinus_sp.",26
7,160,3,5.1724e-05,"pollinator","Myathropa_florea",26
7,227,3,0.000248609,"pollinator","Thysanoptera_sp._3",26
7,65,4,0.000216061,"pollinator","Attalus_rugifrons",26
7,229,3,0.00356554,"pollinator","Thysanoptera_sp._7",26
7,110,3,5.1724e-05,"pollinator","Elasmus_platyedrae",26
7,231,3,5.1724e-05,"pollinator","Trixoscelis_sp.",26
7,189,3,0.000103448,"pollinator","Pteromalus_sp._1",26
7,171,3,0.000103448,"pollinator","Oxyopes_cf._kraepelinorum",26
7,166,3,0.000103448,"pollinator","Oscinella_sp._1",26
7,73,4,0.00010803,"pollinator","Campiglossa_reticulata",26
7,134,3,5.1724e-05,"pollinator","Holepyris_sp.",26
7,222,4,0.000216061,"pollinator","Thomisus_cf._globosum",26
7,214,4,0.00225683,"pollinator","Tachina_canariensis",26
7,66,3,5.1724e-05,"pollinator","Aulacoderus_canariensis",26
7,214,5,0.000579875,"pollinator","Tachina_canariensis",26
7,223,4,0.00010803,"pollinator","Thomisus_cf._onustus",26
7,115,3,0.00013272,"pollinator","Eristalis_tenax",26
8,78,2,0.000117833,"pollinator","Cephalodromia_sp.",20
8,233,4,0.000109286,"pollinator","Trupanea_augur",20
8,191,3,0.000373717,"pollinator","Pteromalus_sp._3",20
8,118,5,0.000813352,"pollinator","Euderus_sp.",20
8,118,3,0.000628039,"pollinator","Euderus_sp.",20
8,34,5,0.00418118,"plant","Schizogyne.sericea",20
8,34,2,0.00172449,"plant","Schizogyne.sericea",20
8,208,5,0.000779169,"pollinator","Spathulina_sicula",20
8,34,3,0.00595469,"plant","Schizogyne.sericea",20
8,124,4,0.000109286,"pollinator","Eurytoma_sp._2",20
8,29,5,0.00428795,"plant","Phagnalon.saxatile",20
8,191,5,0.000745524,"pollinator","Pteromalus_sp._3",20
8,29,4,0.00750837,"plant","Phagnalon.saxatile",20
8,162,4,0.00205419,"pollinator","Myopites_nigrescens",20
8,141,3,0.000100824,"pollinator","Leptochilus_eatoni",20
8,183,3,0.000115738,"pollinator","Plagiolepis_schmitzii",20
8,162,5,0.00493595,"pollinator","Myopites_nigrescens",20
8,162,3,0.00311125,"pollinator","Myopites_nigrescens",20
8,227,2,0.000163864,"pollinator","Thysanoptera_sp._3",20
8,177,5,0.000389585,"pollinator","Phalacrus_coruscus",20
9,139,3,0.00647634,"pollinator","Lasioglossum_viride",5
9,14,3,7.07693e-05,"plant","Kickxia.scoparia",5
9,139,4,0.00963676,"pollinator","Lasioglossum_viride",5
9,139,5,0.00341518,"pollinator","Lasioglossum_viride",5
9,139,2,0.00549494,"pollinator","Lasioglossum_viride",5
10,43,2,0.00480612,"pollinator","Anaspis_proteus",7
10,102,3,0.00016306,"pollinator","Dasytes_cf._subaenescens",7
10,213,3,0.000988014,"pollinator","Syritta_pipiens",7
10,43,3,0.00652604,"pollinator","Anaspis_proteus",7
10,43,1,0.00248274,"pollinator","Anaspis_proteus",7
10,140,3,0.000821701,"pollinator","Leptochilus_cruentatus",7
10,26,3,0.00687568,"plant","Parolinia.intermedia",7
11,234,2,0.00381419,"pollinator","Urelliosoma_guimari",4
11,234,3,0.00425257,"pollinator","Urelliosoma_guimari",4
11,234,4,0.0036563,"pollinator","Urelliosoma_guimari",4
11,234,1,0.00400322,"pollinator","Urelliosoma_guimari",4
12,46,4,0.00291396,"pollinator","Anthophora_alluaudi",10
12,2,5,0.00363784,"plant","Asphaltklee.bituminosa",10
12,117,5,0.00172504,"pollinator","Eucera_gracilipes",10
12,81,4,0.000965768,"pollinator","Chalicodoma_canescens",10
12,2,3,0.000536999,"plant","Asphaltklee.bituminosa",10
12,46,5,0.0013752,"pollinator","Anthophora_alluaudi",10
12,117,3,0.00191292,"pollinator","Eucera_gracilipes",10
12,2,4,0.00211037,"plant","Asphaltklee.bituminosa",10
12,95,5,0.000313181,"pollinator","Colias_croceus",10
12,235,5,0.00015659,"pollinator","Villa_nigriceps",10
13,128,2,9.38633e-05,"pollinator","Gasteruption_sp.",13
13,144,2,0.000510874,"pollinator","Lucilia_sericata",13
13,117,2,0.000406996,"pollinator","Eucera_gracilipes",13
13,114,2,9.38633e-05,"pollinator","Eristalinus_taeniops",13
13,200,2,0.000187727,"pollinator","Scaeva_albomaculata",13
13,9,2,0.0105593,"plant","Euphorbia.regis.jubae",13
13,36,2,9.38633e-05,"pollinator","Agromyzidae_sp._1",13
13,166,2,0.00100319,"pollinator","Oscinella_sp._1",13
13,44,2,0.000754249,"pollinator","Andrena_vulcana",13
13,136,2,0.000750906,"pollinator","Hylaeus_hohmanni",13
13,126,2,9.38633e-05,"pollinator","Exhyalanthrax_canarionae",13
13,151,2,9.38633e-05,"pollinator","Melecta_curvispina",13
13,69,2,9.38633e-05,"pollinator","Bombylius_pintuarius",13
14,49,2,0.00138022,"pollinator","Apis_mellifera",9
14,30,4,0.00131446,"plant","Plocama.pendula",9
14,30,3,0.00109183,"plant","Plocama.pendula",9
14,49,4,0.00212021,"pollinator","Apis_mellifera",9
14,96,2,0.000501443,"pollinator","Colletes_dimidiatus",9
14,178,2,8.53997e-05,"pollinator","Phthiria_simonyi",9
14,223,2,8.53997e-05,"pollinator","Thomisus_cf._onustus",9
14,49,3,0.00132551,"pollinator","Apis_mellifera",9
14,30,2,0.00442346,"plant","Plocama.pendula",9
15,19,5,0.00594744,"plant","Lotus.glaucus",7
15,148,5,0.000537242,"pollinator","Megachile_canariensis",7
15,137,5,0.000537242,"pollinator","Lasioglossum_arctifrons",7
15,204,5,0.000537242,"pollinator","Sciaridae_sp._1",7
15,81,5,0.000537242,"pollinator","Chalicodoma_canescens",7
15,169,5,0.000537242,"pollinator","Osmia_canaria",7
15,226,5,0.00365866,"pollinator","Thysanoptera_sp._2",7
16,138,3,0.000572448,"pollinator","Lasioglossum_loetum",5
16,138,2,0.00246775,"pollinator","Lasioglossum_loetum",5
16,138,1,0.000457189,"pollinator","Lasioglossum_loetum",5
16,138,5,0.00317062,"pollinator","Lasioglossum_loetum",5
16,138,4,0.00401328,"pollinator","Lasioglossum_loetum",5
17,175,5,0.000215391,"pollinator","Perilampus_sp._1",6
17,152,3,0.00153498,"pollinator","Meligethes_canariensis",6
17,3,5,0.00236143,"plant","Ceballosia.fruticosa",6
17,3,3,0.0030485,"plant","Ceballosia.fruticosa",6
17,178,5,0.000549701,"pollinator","Phthiria_simonyi",6
17,178,3,0.000928092,"pollinator","Phthiria_simonyi",6
18,28,1,0.00177777,"plant","Phagnalon.purpurascens",8
18,196,1,0.00136908,"pollinator","Sarcophagidae_sp._4",8
18,218,1,0.000361975,"pollinator","Tetramesa_sp.",8
18,87,1,0.000393579,"pollinator","Chloropidae_sp._1",8
18,32,1,0.000919775,"plant","Salvia.aegyptiaca",8
18,20,1,0.00101604,"plant","Lotus.lancerottensis",8
18,74,1,0.00212241,"pollinator","Camponotus_cfr._feae",8
18,83,1,0.000579428,"pollinator","Chetogena_acuminata",8
19,220,3,0.00357043,"pollinator","Themnothorax_hesperius",7
19,156,3,0.000113373,"pollinator","Monomorium_subopacum",7
19,83,4,0.000388337,"pollinator","Chetogena_acuminata",7
19,83,3,0.000418054,"pollinator","Chetogena_acuminata",7
19,135,3,0.000136959,"pollinator","Hylaeus_ater",7
19,40,3,6.84796e-05,"pollinator","Ammophila_terminata",7
19,11,3,0.0030912,"plant","Frankenia.laevis",7
20,93,3,0.0023606,"pollinator","Chrysomya_albiceps",3
20,93,2,0.00158644,"pollinator","Chrysomya_albiceps",3
20,93,1,0.00140691,"pollinator","Chrysomya_albiceps",3
21,116,4,0.000888727,"pollinator","Estheria_simonyi",3
21,116,5,0.00228674,"pollinator","Estheria_simonyi",3
21,116,3,0.00165526,"pollinator","Estheria_simonyi",3
22,169,2,0.002114,"pollinator","Osmia_canaria",2
22,22,2,0.002114,"plant","Lotus.spartioides",2
23,197,2,0.00117838,"pollinator","Sarcophagidae_sp._5",3
23,197,1,0.00199809,"pollinator","Sarcophagidae_sp._5",3
23,197,4,0.000914224,"pollinator","Sarcophagidae_sp._5",3
24,144,3,0.00197992,"pollinator","Lucilia_sericata",2
24,144,5,0.00173563,"pollinator","Lucilia_sericata",2
25,104,3,0.00174279,"pollinator","Dasytes_subaenescens",3
25,104,4,0.000906495,"pollinator","Dasytes_subaenescens",3
25,104,5,0.00102713,"pollinator","Dasytes_subaenescens",3
26,13,1,0.00199832,"plant","Kickxia.heterophylla",3
26,132,1,0.000503918,"pollinator","Goniozus_sp.",3
26,168,1,0.000503918,"pollinator","Oscinimorpha_sp.",3
27,14,2,0.000993025,"plant","Kickxia.scoparia",3
27,14,4,0.0011735,"plant","Kickxia.scoparia",3
27,221,2,0.000739767,"pollinator","Themnothorax_risii",3
28,164,3,0.000231716,"pollinator","Nomioides_fortunatus",3
28,153,3,0.000231716,"pollinator","Meligethes_cf._canariensis",3
28,21,3,0.00126258,"plant","Lotus.sessilifolius",3
29,88,1,0.000693005,"pollinator","Chloropidae_sp._2",2
29,88,2,0.00074972,"pollinator","Chloropidae_sp._2",2
30,223,5,0.00068018,"pollinator","Thomisus_cf._onustus",2
30,223,3,0.000649131,"pollinator","Thomisus_cf._onustus",2
31,163,3,0.000650472,"pollinator","Neodryophilus_cryptophagoides",2
31,163,5,0.000678774,"pollinator","Neodryophilus_cryptophagoides",2
32,114,3,0.000649797,"pollinator","Eristalinus_taeniops",2
32,114,5,0.000441027,"pollinator","Eristalinus_taeniops",2
33,33,3,0.000770942,"plant","Satureja.kuegleri",2
33,131,3,0.00012155,"pollinator","Gnaphosidae_sp._1",2
